Source,Project,ALMA_Band,min_freq_GHz,max_freq_GHz,SiO_transition,SiO_freq_GHz,ang_res_arcsec,MOUS_ID
Sz103,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.006,uid://A001/X3645/X22c
Sz103,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.01,uid://A001/X3645/X22c
Sz103,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz104,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.81,uid://A001/X2fe/Xc11
Sz104,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.811,uid://A001/X2fe/Xc11
Sz104,2024.1.01001.L,7,345.88,347.75,J=8-7,347.331,0.721,uid://A001/X37b0/Xb0
Sz104,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz104,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz104,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz104,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz104,2021.1.00590.S,6,217.07,217.13,J=5-4,217.10498,0.72,uid://A001/X1590/X204a
Sz104,2021.1.00590.S,6,217.06,217.11,J=5-4,217.10498,0.76,uid://A001/X1590/X2052
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.173,uid://A001/X2fb/X390
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.179,uid://A001/X2fb/X390
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
Sz104,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.18,uid://A001/X2fb/X390
Sz104,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz104,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.995,uid://A001/X3645/X22c
Sz104,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz104,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.006,uid://A001/X3645/X22c
Sz104,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.01,uid://A001/X3645/X22c
Sz104,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz106,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.81,uid://A001/X2fe/Xc11
Sz106,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.809,uid://A001/X2fe/Xc11
Sz106,2024.1.01001.L,7,345.88,347.75,J=8-7,347.331,0.721,uid://A001/X37b0/Xb0
Sz106,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz106,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz106,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz106,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz106,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz106,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz106,2021.1.00590.S,6,217.07,217.13,J=5-4,217.10498,0.72,uid://A001/X1590/X204a
Sz106,2021.1.00590.S,6,217.06,217.11,J=5-4,217.10498,0.76,uid://A001/X1590/X2052
Sz106,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.173,uid://A001/X2fb/X390
Sz106,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz106,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz106,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz106,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
Sz106,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.18,uid://A001/X2fb/X390
Sz106,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz106,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.995,uid://A001/X3645/X22c
Sz106,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.006,uid://A001/X3645/X22c
Sz106,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz108B,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.995,uid://A001/X3645/X22c
Sz110,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.744,uid://A001/X2fe/Xc0d
Sz110,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.743,uid://A001/X2fe/Xc0d
Sz110,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz110,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz110,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz110,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.013,uid://A001/X335d/X129
Sz110,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.013,uid://A001/X335d/X129
Sz110,2021.1.00590.S,6,217.06,217.11,J=5-4,217.10498,0.76,uid://A001/X1590/X2052
Sz110,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz110,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz110,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz110,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz110,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.993,uid://A001/X3645/X22c
Sz110,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.008,uid://A001/X3645/X22c
Sz110,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.996,uid://A001/X3645/X22c
Sz111,2018.1.00689.S,6,216.01,217.99,J=5-4,217.10498,0.109,uid://A001/X133d/X13fd
Sz111,2018.1.00689.S,6,216.01,217.99,J=5-4,217.10498,0.021,uid://A001/X133d/X13fb
Sz111,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
Sz111,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.012,uid://A001/X3645/X22c
Sz112,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz112,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz112,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz112,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.013,uid://A001/X335d/X129
Sz112,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.013,uid://A001/X335d/X129
Sz112,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz112,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz112,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz112,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.993,uid://A001/X3645/X22c
Sz112,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.008,uid://A001/X3645/X22c
Sz112,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.996,uid://A001/X3645/X22c
Sz113,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz113,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz113,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz113,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.013,uid://A001/X335d/X129
Sz113,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.013,uid://A001/X335d/X129
Sz113,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz113,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz113,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz113,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.993,uid://A001/X3645/X22c
Sz113,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.008,uid://A001/X3645/X22c
Sz113,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.996,uid://A001/X3645/X22c
Sz114,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.803,uid://A001/X2fe/Xc11
Sz114,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.744,uid://A001/X2fe/Xc0d
Sz114,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz114,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,5.217,uid://A001/X886/X1f2
Sz114,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz114,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz114,2018.1.00126.S,7,346.86,348.74,J=8-7,347.331,0.761,uid://A001/X133d/X715
Sz114,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.993,uid://A001/X3645/X22c
Sz114,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.008,uid://A001/X3645/X22c
Sz114,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.996,uid://A001/X3645/X22c
Sz115,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.808,uid://A001/X2fe/Xc11
Sz115,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,5.65,uid://A001/X886/X210
Sz115,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,25.982,uid://A001/X886/X214
Sz115,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz115,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz115,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz117,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz117,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
Sz117,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.896,uid://A001/X3645/X230
Sz117,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz118,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.179,uid://A001/X2fb/X390
Sz118,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.896,uid://A001/X3645/X230
Sz118,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz123A,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.997,uid://A001/X3645/X22c
Sz129,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X292d
Sz129,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.112,uid://A001/X133d/X292f
Sz129,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.177,uid://A001/X2fb/X390
Sz129,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.021,uid://A001/X3645/X22c
Sz130,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.023,uid://A001/X2d1f/X95b
Sz130,2021.1.00590.S,6,217.07,217.13,J=5-4,217.10498,0.703,uid://A001/X1590/X2056
Sz130,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz130,2023.1.01106.S,1,42.17,44.04,J=1-0,43.423864,0.904,uid://A001/X3645/X230
Sz131,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.141,uid://A001/X2d1f/X5d2
Sz131,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.023,uid://A001/X2d1f/X95b
Sz131,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz131,2023.1.01106.S,1,42.17,44.04,J=1-0,43.423864,0.904,uid://A001/X3645/X230
Sz65,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.03,uid://A001/X2d1f/X94f
Sz65,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.166,uid://A001/X2d1f/X5cb
Sz65,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.17,uid://A001/X2fb/X390
Sz65,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz65,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.967,uid://A001/X3645/X22c
Sz65,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.977,uid://A001/X3645/X22c
Sz66,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.03,uid://A001/X2d1f/X94f
Sz66,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.166,uid://A001/X2d1f/X5cb
Sz66,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.17,uid://A001/X2fb/X390
Sz66,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz66,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.967,uid://A001/X3645/X22c
Sz66,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.977,uid://A001/X3645/X22c
Sz68,2017.1.01399.S,3,86.35,87.35,J=2-1,86.84696,11.897,uid://A001/X1284/X2266
Sz68,2023.1.00937.S,6,215.5,217.5,J=5-4,217.10498,4.81,uid://A001/X3621/X1d86
Sz68,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz68,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz68,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.17,uid://A001/X2fb/X390
Sz68,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.168,uid://A001/X2fb/X390
Sz68,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.974,uid://A001/X3645/X22c
Sz68,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.969,uid://A001/X3645/X22c
Sz68,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.973,uid://A001/X3645/X22c
Sz68,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.983,uid://A001/X3645/X22c
Sz69,2023.1.00937.S,6,215.5,217.5,J=5-4,217.10498,4.81,uid://A001/X3621/X1d86
Sz69,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz69,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz69,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.17,uid://A001/X2fb/X390
Sz69,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.974,uid://A001/X3645/X22c
Sz69,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.969,uid://A001/X3645/X22c
Sz69,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.973,uid://A001/X3645/X22c
Sz69,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.983,uid://A001/X3645/X22c
Sz71,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.166,uid://A001/X2d1f/X5cb
Sz71,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz71,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.983,uid://A001/X3645/X22c
Sz72,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.139,uid://A001/X2d1f/X5d2
Sz72,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.03,uid://A001/X2d1f/X955
Sz72,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz72,2023.1.01106.S,1,42.17,44.04,J=1-0,43.423864,0.884,uid://A001/X3645/X230
Sz73,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.03,uid://A001/X2d1f/X955
Sz73,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.171,uid://A001/X2fb/X390
Sz73,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz73,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.972,uid://A001/X3645/X22c
Sz73,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.976,uid://A001/X3645/X22c
Sz74,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.03,uid://A001/X2d1f/X955
Sz74,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.171,uid://A001/X2fb/X390
Sz74,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz74,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.972,uid://A001/X3645/X22c
Sz74,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.976,uid://A001/X3645/X22c
Sz75,2016.1.01239.S,6,215.56,217.44,J=5-4,217.10498,0.181,uid://A001/X87c/X3c6
Sz75,2023.1.01340.S,7,346.76,348.75,J=8-7,347.331,0.099,uid://A001/X362e/X289
Sz75,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.981,uid://A001/X3645/X22c
Sz75,2022.1.01302.S,6,217.06,218.93,J=5-4,217.10498,0.14,uid://A001/X2d20/X1283
Sz76,2016.1.01239.S,6,215.56,217.44,J=5-4,217.10498,0.181,uid://A001/X87c/X3c6
Sz76,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.02,uid://A001/X133d/X2926
Sz76,2023.1.01106.S,1,42.17,44.04,J=1-0,43.423864,0.885,uid://A001/X3645/X230
Sz77,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.139,uid://A001/X2d1f/X5d2
Sz77,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.032,uid://A001/X2d1f/X952
Sz77,2016.1.01239.S,6,215.56,217.44,J=5-4,217.10498,0.181,uid://A001/X87c/X3c6
Sz77,2023.1.01106.S,1,42.17,44.04,J=1-0,43.423864,0.885,uid://A001/X3645/X230
Sz81A,2023.1.01106.S,1,42.17,44.04,J=1-0,43.423864,0.891,uid://A001/X3645/X230
Sz82,2013.1.00798.S,6,216.9,218.89,J=5-4,217.10498,0.436,uid://A001/X122/X5de
Sz82,2013.1.00226.S,6,217.06,217.12,J=5-4,217.10498,0.461,uid://A001/X122/X1e9
Sz82,2013.1.00226.S,6,260.48,260.54,J=6-5,260.5182,0.409,uid://A001/X122/X1fd
Sz82,2015.1.01137.S,8,476.6,478.58,J=11-10,477.50612,0.323,uid://A001/X2fe/X47f
Sz82,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz83,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz83,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.002,uid://A001/X3645/X22c
Sz83,2018.1.01201.S,6,217.07,217.13,J=5-4,217.10498,5.088,uid://A001/X133d/X2c8b
Sz83,2018.1.01201.S,6,217.07,217.13,J=5-4,217.10498,0.781,uid://A001/X133d/X2c89
Sz83,2018.1.01201.S,6,217.07,217.13,J=5-4,217.10498,0.272,uid://A001/X133d/X2c87
Sz84,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.172,uid://A001/X2fb/X390
Sz84,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.982,uid://A001/X3645/X22c
Sz88A,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz90,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz90,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz90,2021.1.00590.S,6,217.07,217.13,J=5-4,217.10498,0.701,uid://A001/X1590/X204e
Sz90,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.173,uid://A001/X2fb/X390
Sz90,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.177,uid://A001/X2fb/X390
Sz90,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.896,uid://A001/X3645/X230
Sz90,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.006,uid://A001/X3645/X22c
Sz91,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.99,uid://A001/X3645/X22c
Sz91,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz95,2022.1.00638.S,5,173.04,174.91,J=4-3,173.68831,0.14,uid://A001/X2d1f/X5d2
Sz95,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz95,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz95,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz96,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz96,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz97,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.811,uid://A001/X2fe/Xc11
Sz97,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.743,uid://A001/X2fe/Xc0d
Sz97,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz97,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz97,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,25.982,uid://A001/X886/X214
Sz97,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,5.648,uid://A001/X886/X210
Sz97,2016.1.01239.S,6,215.56,217.44,J=5-4,217.10498,0.182,uid://A001/X87c/X3c6
Sz97,2021.1.00590.S,6,217.07,217.13,J=5-4,217.10498,0.72,uid://A001/X1590/X204a
Sz97,2021.1.00590.S,6,217.06,217.11,J=5-4,217.10498,0.76,uid://A001/X1590/X2052
Sz97,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz97,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.173,uid://A001/X2fb/X390
Sz97,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz97,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.179,uid://A001/X2fb/X390
Sz97,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz97,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz97,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.006,uid://A001/X3645/X22c
Sz97,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.01,uid://A001/X3645/X22c
Sz97,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz98,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.811,uid://A001/X2fe/Xc11
Sz98,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.743,uid://A001/X2fe/Xc0d
Sz98,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz98,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz98,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,25.982,uid://A001/X886/X214
Sz98,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,5.648,uid://A001/X886/X210
Sz98,2016.1.01239.S,6,215.56,217.44,J=5-4,217.10498,0.182,uid://A001/X87c/X3c6
Sz98,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz98,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
Sz98,2021.1.00590.S,6,217.07,217.13,J=5-4,217.10498,0.72,uid://A001/X1590/X204a
Sz98,2021.1.00590.S,6,217.06,217.11,J=5-4,217.10498,0.76,uid://A001/X1590/X2052
Sz98,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz98,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.173,uid://A001/X2fb/X390
Sz98,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz98,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
Sz98,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
Sz98,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.179,uid://A001/X2fb/X390
Sz98,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz98,2023.1.01106.S,1,42.16,44.04,J=1-0,43.423864,0.895,uid://A001/X3645/X230
Sz98,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.006,uid://A001/X3645/X22c
Sz98,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.01,uid://A001/X3645/X22c
Sz98,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.001,uid://A001/X3645/X22c
Sz99,2015.1.00512.S,6,216.06,217.93,J=5-4,217.10498,0.811,uid://A001/X2fe/Xc11
Sz99,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz99,2024.1.01001.L,7,345.88,347.75,J=8-7,347.331,0.721,uid://A001/X37b0/Xb0
Sz99,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
Sz99,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X2929
